msa_code,msa_title,year,total_strategic_employment,msa_total_employment,ses_raw,sc_raw,fragility_raw,ses_pct,sc_pct,fragility_pct,sri
C1430,"Bonham, TX MicroSA",2024,326.0,17377.0,0.018760430454048453,0.018760430454048453,0.17353692798527007,63.49036402569593,80.51391862955032,9.635974304068522,51.213418986438256
C4630,"Twin Falls, ID MSA",2024,985.0,107975.0,0.009122482056031488,0.0035934244037971754,0.17401502003836414,39.935760171306214,24.51820128479657,9.74304068522484,24.73233404710921
C2582,"Hereford, TX MicroSA",2024,82.0,16800.0,0.004880952380952381,0.004880952380952381,0.17432810522895936,24.197002141327623,32.22698072805139,9.850107066381156,22.09136331192006
C3194,"Marinette, WI-MI MicroSA",2024,1697.0,49496.0,0.034285598836269596,0.01669831905608534,0.1744234721842154,80.19271948608136,77.94432548179871,9.957173447537473,56.03140613847251
C4140,"Salem, OH MicroSA",2024,1085.0,56905.0,0.019066865829013267,0.006256040769703893,0.17445784937715367,64.45396145610277,39.50749464668094,10.06423982869379,38.0085653104925
C3370,"Modesto, CA MSA",2024,6414.0,398791.0,0.016083612719444522,0.012863881080566011,0.17449593689679055,58.886509635974306,67.6659528907923,10.171306209850108,45.574589578872235
C2022,"Dubuque, IA MSA",2024,538.0,116826.0,0.004605139266944002,0.0017975450670227517,0.17450451448618598,22.698072805139187,12.633832976445397,10.278372591006423,15.203426124197001
C3506,"Natchitoches, LA MicroSA",2024,103.0,28622.0,0.003598630424149256,0.003598630424149256,0.1747272643908847,18.950749464668093,24.73233404710921,10.385438972162742,18.022840827980016
C1110,"Amarillo, TX MSA",2024,2807.0,246049.0,0.011408296721384764,0.009961430446780925,0.17477523641330697,46.895074946466806,57.28051391862955,10.492505353319057,38.22269807280514
C2206,"Faribault-Northfield, MN MicroSA",2024,244.0,52391.0,0.004657288465576149,0.0030730468973678687,0.17499144377699474,23.126338329764454,20.663811563169165,10.599571734475374,18.12990720913633
C1566,"Calhoun, GA MicroSA",2024,355.0,49798.0,0.007128800353427849,0.007128800353427849,0.17532639925170518,32.441113490364025,43.79014989293361,10.706638115631693,28.979300499643106
C4054,"Rock Springs, WY MicroSA",2024,2368.0,41396.0,0.057203594550198085,0.029857957290559473,0.17550350391711633,91.54175588865097,90.36402569593149,10.813704496788008,64.23982869379016
C2280,"Fort Madison, IA MicroSA",2024,941.0,27438.0,0.03429550258765216,0.029120198265179677,0.17557463798754636,80.29978586723769,89.40042826552462,10.920770877944326,60.206995003568885
C2462,"Greeneville, TN MicroSA",2024,1442.0,50151.0,0.02875316544037008,0.015154234212677713,0.17558929402084045,76.55246252676659,73.55460385438973,11.027837259100643,53.711634546752315
C2342,"Fresno, CA MSA",2024,13625.0,967869.0,0.014077318314771938,0.00812196691907686,0.1755914156238152,54.71092077087795,48.7152034261242,11.134903640256958,38.18700927908637
